20231010 113400;15190.75;15194.25;15190;15193.5;192
20231010 113500;15193.25;15193.5;15191;15191.75;112
20231010 113600;15192.25;15193;15187.25;15190.75;148
20231010 113700;15190.75;15196.5;15187.75;15195.25;277
20231010 113800;15195.5;15203;15194;15200.25;512
20231010 113900;15199.5;15203;15197.5;15201.25;284
20231010 114000;15201.25;15207.5;15201;15205.75;262
20231010 114100;15205.5;15206;15199.5;15199.75;284
20231010 114200;15199.5;15199.75;15196;15196.75;168
20231010 114300;15197;15202;15196.5;15200.25;207
20231010 114400;15200.5;15200.5;15195.5;15195.75;169
20231010 114500;15195.75;15200.75;15195.5;15198.25;142
20231010 114600;15198;15200.25;15197.25;15198;76
20231010 114700;15198.25;15198.5;15194.25;15194.25;144
20231010 114800;15194;15194;15189.25;15189.5;208
20231010 114900;15190;15193.5;15189.5;15190.75;169
20231010 115000;15190.25;15194.25;15188.5;15189.75;241
20231010 115100;15189.25;15190;15183.75;15184.25;277
20231010 115200;15183.75;15188.25;15181.75;15181.75;322
20231010 115300;15181.5;15186;15181.5;15183.5;247
20231010 115400;15183.75;15186.25;15183.25;15184.5;117
20231010 115500;15184.5;15187.25;15183;15184;340
20231010 115600;15183.5;15184;15179.25;15182.25;431
20231010 115700;15182.5;15184;15177.25;15182.75;370
20231010 115800;15182.25;15183;15177.25;15181;305
20231010 115900;15181.25;15182.75;15171.75;15174;518
20231010 120000;15174;15181.25;15173.5;15178.25;391
20231010 120100;15178;15184.75;15173.5;15177;641
20231010 120200;15177;15185.75;15177;15184.25;371
20231010 120300;15185;15185.75;15182.25;15185;261
20231010 120400;15184.25;15189.25;15183.75;15186.75;331
20231010 120500;15186.5;15187.75;15182.75;15186.5;254
20231010 120600;15187.25;15187.75;15184;15185.5;243
20231010 120700;15185.75;15188.5;15184;15184.25;204
20231010 120800;15184.5;15187;15181;15182.25;314
20231010 120900;15182.5;15185.75;15181.25;15184;198
20231010 121000;15183.5;15189.75;15183.5;15189;221
20231010 121100;15189;15189.5;15183.5;15189;262
20231010 121200;15189.25;15193.25;15187.25;15192.5;442
20231010 121300;15192;15194.25;15191.25;15193.5;230
20231010 121400;15193.5;15196.25;15191;15191.5;342
20231010 121500;15191.75;15194.5;15190.5;15192.5;180
20231010 121600;15192;15193.25;15185;15186;368
20231010 121700;15186.5;15191;15186;15187.75;157
20231010 121800;15188.25;15189.75;15184;15184.5;193
20231010 121900;15185.5;15187.5;15182.25;15182.25;181
20231010 122000;15183;15185.25;15181.25;15185.25;205
20231010 122100;15184;15191.25;15183;15185.25;317
20231010 122200;15183.75;15186.75;15181.75;15182.5;167
20231010 122300;15182.25;15189.75;15182.25;15189.75;227
20231010 122400;15190;15194;15188.75;15189.25;230
20231010 122500;15188.75;15191.25;15184.25;15188.75;312
20231010 122600;15189.5;15193.75;15188.5;15190.75;201
20231010 122700;15191.5;15194.5;15188.5;15192.75;205
20231010 122800;15192.25;15194.75;15189;15189;193
20231010 122900;15189;15191;15185;15188.5;265
20231010 123000;15188.5;15194;15188.5;15190;208
20231010 123100;15190;15201.5;15189.25;15200.5;691
20231010 123200;15200;15200.5;15192.75;15194.5;383
20231010 123300;15194;15198.5;15193.25;15198.25;225
20231010 123400;15197.75;15198;15194.25;15194.25;206
20231010 123500;15194.25;15198;15192.5;15194.5;338
20231010 123600;15194.25;15198.5;15192.75;15194.5;234
20231010 123700;15194.25;15195;15192;15194;181
20231010 123800;15194;15195.5;15187.25;15187.5;301
20231010 123900;15187.25;15196.5;15186.5;15195.5;448
20231010 124000;15195.5;15196.25;15192;15196;342
20231010 124100;15196;15196;15190;15193.5;300
20231010 124200;15193.5;15196.75;15188;15189;365
20231010 124300;15189;15194.25;15188;15191.75;248
20231010 124400;15192;15198.5;15192;15196.5;465
20231010 124500;15196;15196;15187.75;15192.25;382
20231010 124600;15192.25;15195;15189.75;15190.5;254
20231010 124700;15189.5;15192;15184.75;15186.75;324
20231010 124800;15186.5;15187.75;15178.75;15180.5;734
20231010 124900;15180.75;15186.75;15180;15185;299
20231010 125000;15185.25;15189.25;15185.25;15188;230
20231010 125100;15188.25;15189.5;15184.25;15184.75;190
20231010 125200;15184.5;15185.25;15179.75;15184.5;261
20231010 125300;15184;15195.25;15183.75;15193.5;380
20231010 125400;15193.5;15197.5;15191.75;15197.25;275
20231010 125500;15197;15205;15196.5;15202.25;661
20231010 125600;15203.5;15205.25;15200.5;15202.25;359
20231010 125700;15202.25;15203;15197.5;15198.25;285
20231010 125800;15198;15199.5;15192.5;15194.75;332
20231010 125900;15194.25;15196.5;15190.75;15195.5;283
20231010 130000;15195.5;15197;15192.5;15196.25;321
20231010 130100;15195.75;15195.75;15186.75;15188.5;438
20231010 130200;15188;15189;15182.25;15183.75;521
20231010 130300;15183.75;15190.75;15182.75;15190;275
20231010 130400;15190;15192.75;15187;15189.25;301
20231010 130500;15188.25;15191;15187.5;15188.25;207
20231010 130600;15188.25;15193.25;15187.75;15191.25;168
20231010 130700;15191.25;15194.75;15190.75;15192.75;138
20231010 130800;15192.25;15197;15190.75;15194.25;270
20231010 130900;15193.75;15195.5;15190;15191;194
20231010 131000;15191.5;15191.5;15187.75;15189.5;176
20231010 131100;15190;15194.25;15188;15190.5;179
20231010 131200;15190.75;15194.25;15190.25;15192.5;115
20231010 131300;15192.5;15195.75;15191.25;15195.75;207
20231010 131400;15195.25;15204.25;15195;15203.5;571
20231010 131500;15203;15204.5;15200;15201.75;347
20231010 131600;15202.5;15206;15200;15203;407
20231010 131700;15202.5;15203;15199.25;15202;234
20231010 131800;15201.5;15205.75;15200.75;15203.75;231
20231010 131900;15203.25;15205;15202.5;15205;129
20231010 132000;15204.75;15205.75;15201.75;15202.25;192
20231010 132100;15202.5;15203.5;15200.25;15202;293
20231010 132200;15201.5;15203;15199.5;15202.25;223
20231010 132300;15201.75;15203;15197;15199.25;247
20231010 132400;15199.75;15201.25;15195.25;15196;327
20231010 132500;15196;15196;15186.75;15188;520
20231010 132600;15188.25;15193.5;15185.25;15192.25;550
20231010 132700;15192.5;15196.5;15191.5;15196;284
20231010 132800;15195.75;15202.75;15195.5;15202.5;384
20231010 132900;15202.25;15204.25;15200.5;15204;474
20231010 133000;15203.5;15204.5;15191;15201.25;1325
20231010 133100;15200.5;15214;15191;15194.75;4598
20231010 133200;15194.25;15208.5;15192;15205.5;2261
20231010 133300;15205.5;15209.75;15189.25;15208.5;2442
20231010 133400;15208.75;15218.25;15199.75;15214;2509
20231010 133500;15213.5;15219.5;15200.25;15203;2973
20231010 133600;15202.5;15213;15196;15199;2807
20231010 133700;15199.5;15202;15180;15185.75;4620
20231010 133800;15185.75;15207;15181.5;15206.75;2826
20231010 133900;15206.75;15213;15191;15196.5;3932
20231010 134000;15196.25;15201.25;15192.25;15195.5;1144
20231010 134100;15195.25;15204.75;15190;15191.25;1574
20231010 134200;15191.25;15210;15184.5;15207.75;2490
20231010 134300;15207.25;15218.75;15205.75;15216.25;1820
20231010 134400;15216;15226;15211;15225.25;2552
20231010 134500;15225.25;15225.5;15206;15206.5;2235
20231010 134600;15207;15214.75;15201.25;15206;2380
20231010 134700;15205.75;15214;15200.75;15208.75;1235
20231010 134800;15208.25;15216;15201.5;15203.75;1488
20231010 134900;15203.5;15205;15193.75;15197.5;1352
20231010 135000;15197.5;15203;15195;15199.75;1033
20231010 135100;15200.25;15216.75;15199.5;15210.5;1725
20231010 135200;15209.75;15223.5;15205.75;15221.75;1512
20231010 135300;15221.5;15223.25;15212;15212;1326
20231010 135400;15211.75;15219.75;15207.5;15219.75;1286
20231010 135500;15220;15224.75;15212.5;15222;1230
20231010 135600;15221.5;15226.75;15217.75;15222.5;1515
20231010 135700;15222.25;15224;15212.25;15214.25;1292
20231010 135800;15214.25;15226.75;15213;15225.25;1092
20231010 135900;15225.25;15232.75;15222;15229.5;1435
20231010 140000;15230;15241.25;15229.5;15240.5;2364
20231010 140100;15240.5;15259.5;15240;15255.25;4692
20231010 140200;15255.25;15255.25;15248.5;15252.5;1900
20231010 140300;15253;15263;15251.75;15262.5;2013
20231010 140400;15262.75;15271.25;15261.5;15268.5;2614
20231010 140500;15268.5;15269.75;15261.5;15263.75;1898
20231010 140600;15264;15267;15257.5;15261;1631
20231010 140700;15260.75;15261.5;15249;15250;2079
20231010 140800;15250;15254.75;15245.5;15246.5;1365
20231010 140900;15246.5;15254;15242.75;15251.5;1559
20231010 141000;15251.5;15258;15246;15246.5;1448
20231010 141100;15246.75;15250;15237.75;15248.25;2017
20231010 141200;15247.75;15255;15239.25;15243;2256
20231010 141300;15242.5;15252.5;15240.5;15249.25;1277
